fname,true_pairwise_het,true_num_seg,pool_size,read_depth,seq_error,num_sites
100_10_1e-05_3_stat_1_pop_alpha_0.1.txt,0.104185555143443,,100,10,1E-05,1000000
10_100_1e-05_5_stat_1_pop_alpha_0.1.txt,0.104186185039518,,10,100,1E-05,1000000
100_100_0.0_9_stat_1_pop_alpha_0.1.txt,0.104189311391613,,100,100,0,1000000
1000_100_0.0001_3_stat_1_pop_alpha_0.1.txt,0.104191371946477,,1000,100,0.0001,1000000
100_1000_0.001_2_stat_1_pop_alpha_0.1.txt,0.104191847834035,,100,1000,0.001,1000000
10_100_0.0_0_stat_1_pop_alpha_0.1.txt,0.104193695589848,,10,100,0,1000000
1000_10_0.0_9_stat_1_pop_alpha_0.1.txt,0.104193916681667,,1000,10,0,1000000
100_10_0.0001_0_stat_1_pop_alpha_0.1.txt,0.104194191250837,,100,10,0.0001,1000000
100_100_1e-05_1_stat_1_pop_alpha_0.1.txt,0.10419763773423,,100,100,1E-05,1000000
100_1000_0.0_5_stat_1_pop_alpha_0.1.txt,0.104197960986547,,100,1000,0,1000000
10_10_0.001_1_stat_1_pop_alpha_0.1.txt,0.104198885048645,,10,10,0.001,1000000
10_10_0.0001_6_stat_1_pop_alpha_0.1.txt,0.104199181366824,,10,10,0.0001,1000000
100_10_0.0_9_stat_1_pop_alpha_0.1.txt,0.104199799135268,,100,10,0,1000000
100_1000_0.0_6_stat_1_pop_alpha_0.1.txt,0.10420085348606,,100,1000,0,1000000
1000_1000_0.001_2_stat_1_pop_alpha_0.1.txt,0.104201084030029,,1000,1000,0.001,1000000
1000_1000_0.0001_2_stat_1_pop_alpha_0.1.txt,0.104203365525031,,1000,1000,0.0001,1000000
100_10_1e-05_1_stat_1_pop_alpha_0.1.txt,0.104204134014537,,100,10,1E-05,1000000
1000_1000_0.0001_4_stat_1_pop_alpha_0.1.txt,0.104204977771964,,1000,1000,0.0001,1000000
1000_10_1e-05_2_stat_1_pop_alpha_0.1.txt,0.104205236503851,,1000,10,1E-05,1000000
100_100_0.0001_6_stat_1_pop_alpha_0.1.txt,0.104205567343273,,100,100,0.0001,1000000
10_1000_0.001_6_stat_1_pop_alpha_0.1.txt,0.104205655466544,,10,1000,0.001,1000000
10_1000_1e-05_9_stat_1_pop_alpha_0.1.txt,0.104207245578786,,10,1000,1E-05,1000000
100_100_0.001_2_stat_1_pop_alpha_0.1.txt,0.104209431079315,,100,100,0.001,1000000
100_1000_0.0_9_stat_1_pop_alpha_0.1.txt,0.104210108325476,,100,1000,0,1000000
1000_10_0.001_3_stat_1_pop_alpha_0.1.txt,0.104210683226963,,1000,10,0.001,1000000
10_1000_0.0001_4_stat_1_pop_alpha_0.1.txt,0.104211180010138,,10,1000,0.0001,1000000
10_10_0.0_2_stat_1_pop_alpha_0.1.txt,0.104211947871265,,10,10,0,1000000
10_10_0.001_7_stat_1_pop_alpha_0.1.txt,0.104214001065099,,10,10,0.001,1000000
1000_100_0.001_5_stat_1_pop_alpha_0.1.txt,0.104214730440837,,1000,100,0.001,1000000
1000_10_0.001_1_stat_1_pop_alpha_0.1.txt,0.104215190312735,,1000,10,0.001,1000000
100_100_0.0_4_stat_1_pop_alpha_0.1.txt,0.104217117139721,,100,100,0,1000000
1000_1000_0.0_0_stat_1_pop_alpha_0.1.txt,0.104217238445611,,1000,1000,0,1000000
1000_100_1e-05_2_stat_1_pop_alpha_0.1.txt,0.104217326771247,,1000,100,1E-05,1000000
10_1000_0.0_6_stat_1_pop_alpha_0.1.txt,0.104220771590427,,10,1000,0,1000000
100_1000_0.0_3_stat_1_pop_alpha_0.1.txt,0.104224000818965,,100,1000,0,1000000
1000_1000_0.0001_0_stat_1_pop_alpha_0.1.txt,0.104224333544508,,1000,1000,0.0001,1000000
100_100_1e-05_7_stat_1_pop_alpha_0.1.txt,0.104224781402634,,100,100,1E-05,1000000
1000_1000_0.0001_6_stat_1_pop_alpha_0.1.txt,0.104224959660382,,1000,1000,0.0001,1000000
100_1000_0.001_4_stat_1_pop_alpha_0.1.txt,0.104229260964489,,100,1000,0.001,1000000
100_1000_0.001_7_stat_1_pop_alpha_0.1.txt,0.104229597427613,,100,1000,0.001,1000000
100_10_0.001_8_stat_1_pop_alpha_0.1.txt,0.10423434464985,,100,10,0.001,1000000
1000_100_0.0_5_stat_1_pop_alpha_0.1.txt,0.104237978941617,,1000,100,0,1000000
10_100_0.0_6_stat_1_pop_alpha_0.1.txt,0.104238064221952,,10,100,0,1000000
1000_10_0.0001_6_stat_1_pop_alpha_0.1.txt,0.10423946194825,,1000,10,0.0001,1000000
100_1000_0.0001_6_stat_1_pop_alpha_0.1.txt,0.104241898238611,,100,1000,0.0001,1000000
100_100_0.0_8_stat_1_pop_alpha_0.1.txt,0.104243319174218,,100,100,0,1000000
10_10_0.001_4_stat_1_pop_alpha_0.1.txt,0.104246157943996,,10,10,0.001,1000000
1000_1000_1e-05_7_stat_1_pop_alpha_0.1.txt,0.104249781349291,,1000,1000,1E-05,1000000
1000_100_0.0_6_stat_1_pop_alpha_0.1.txt,0.104250705403594,,1000,100,0,1000000
100_1000_0.0_7_stat_1_pop_alpha_0.1.txt,0.104251068638967,,100,1000,0,1000000
100_10_0.0_1_stat_1_pop_alpha_0.1.txt,0.104251213155108,,100,10,0,1000000
10_100_0.0_2_stat_1_pop_alpha_0.1.txt,0.104251787947649,,10,100,0,1000000
10_100_0.001_1_stat_1_pop_alpha_0.1.txt,0.10425234377016,,10,100,0.001,1000000
10_1000_0.0001_7_stat_1_pop_alpha_0.1.txt,0.104256799426884,,10,1000,0.0001,1000000
1000_1000_0.0_2_stat_1_pop_alpha_0.1.txt,0.104258028300275,,1000,1000,0,1000000
100_10_0.001_7_stat_1_pop_alpha_0.1.txt,0.104260679168666,,100,10,0.001,1000000
10_100_0.0001_9_stat_1_pop_alpha_0.1.txt,0.104262368867341,,10,100,0.0001,1000000
10_100_1e-05_8_stat_1_pop_alpha_0.1.txt,0.104263362696115,,10,100,1E-05,1000000
10_1000_0.0_3_stat_1_pop_alpha_0.1.txt,0.104265745091864,,10,1000,0,1000000
100_1000_0.0001_4_stat_1_pop_alpha_0.1.txt,0.104266947898596,,100,1000,0.0001,1000000
1000_10_0.0001_8_stat_1_pop_alpha_0.1.txt,0.104271275630828,,1000,10,0.0001,1000000
10_10_1e-05_4_stat_1_pop_alpha_0.1.txt,0.104271558130101,,10,10,1E-05,1000000
1000_1000_1e-05_8_stat_1_pop_alpha_0.1.txt,0.104272242704634,,1000,1000,1E-05,1000000
100_100_0.0001_7_stat_1_pop_alpha_0.1.txt,0.104272280688397,,100,100,0.0001,1000000
1000_10_0.0001_7_stat_1_pop_alpha_0.1.txt,0.104274358637226,,1000,10,0.0001,1000000
10_100_0.0_1_stat_1_pop_alpha_0.1.txt,0.104277776350457,,10,100,0,1000000
1000_10_1e-05_4_stat_1_pop_alpha_0.1.txt,0.104278142179699,,1000,10,1E-05,1000000
100_100_0.0001_9_stat_1_pop_alpha_0.1.txt,0.104278928742704,,100,100,0.0001,1000000
1000_10_0.0001_3_stat_1_pop_alpha_0.1.txt,0.104279245416738,,1000,10,0.0001,1000000
100_10_0.0_8_stat_1_pop_alpha_0.1.txt,0.104279433434545,,100,10,0,1000000
1000_1000_0.0_7_stat_1_pop_alpha_0.1.txt,0.104279533097791,,1000,1000,0,1000000
1000_1000_1e-05_0_stat_1_pop_alpha_0.1.txt,0.104280676375537,,1000,1000,1E-05,1000000
100_100_1e-05_3_stat_1_pop_alpha_0.1.txt,0.104281717708054,,100,100,1E-05,1000000
10_100_1e-05_9_stat_1_pop_alpha_0.1.txt,0.10428654432526,,10,100,1E-05,1000000
1000_100_0.0001_4_stat_1_pop_alpha_0.1.txt,0.104289686663164,,1000,100,0.0001,1000000
1000_1000_0.0_9_stat_1_pop_alpha_0.1.txt,0.104289886237292,,1000,1000,0,1000000
10_100_0.001_6_stat_1_pop_alpha_0.1.txt,0.104291118446506,,10,100,0.001,1000000
1000_10_1e-05_7_stat_1_pop_alpha_0.1.txt,0.104291982882809,,1000,10,1E-05,1000000
10_1000_0.0_5_stat_1_pop_alpha_0.1.txt,0.104292113146068,,10,1000,0,1000000
100_1000_0.0001_8_stat_1_pop_alpha_0.1.txt,0.104292428562508,,100,1000,0.0001,1000000
100_10_0.0001_9_stat_1_pop_alpha_0.1.txt,0.10429296311104,,100,10,0.0001,1000000
10_100_1e-05_7_stat_1_pop_alpha_0.1.txt,0.10429409654219,,10,100,1E-05,1000000
10_100_0.0001_2_stat_1_pop_alpha_0.1.txt,0.10429524273799,,10,100,0.0001,1000000
1000_100_1e-05_3_stat_1_pop_alpha_0.1.txt,0.104296389587081,,1000,100,1E-05,1000000
10_1000_0.0_0_stat_1_pop_alpha_0.1.txt,0.104296418943803,,10,1000,0,1000000
100_100_1e-05_5_stat_1_pop_alpha_0.1.txt,0.104305642397784,,100,100,1E-05,1000000
10_1000_0.0_9_stat_1_pop_alpha_0.1.txt,0.104306232780491,,10,1000,0,1000000
100_10_0.0001_8_stat_1_pop_alpha_0.1.txt,0.104307803012371,,100,10,0.0001,1000000
100_100_0.0001_2_stat_1_pop_alpha_0.1.txt,0.104310817629366,,100,100,0.0001,1000000
100_10_0.0001_1_stat_1_pop_alpha_0.1.txt,0.104311312467771,,100,10,0.0001,1000000
100_10_0.001_4_stat_1_pop_alpha_0.1.txt,0.104313850059975,,100,10,0.001,1000000
10_10_1e-05_8_stat_1_pop_alpha_0.1.txt,0.10431388368096,,10,10,1E-05,1000000
100_100_0.0_1_stat_1_pop_alpha_0.1.txt,0.10431466801244,,100,100,0,1000000
10_1000_1e-05_1_stat_1_pop_alpha_0.1.txt,0.104316350384519,,10,1000,1E-05,1000000
1000_100_0.0001_6_stat_1_pop_alpha_0.1.txt,0.104316500343203,,1000,100,0.0001,1000000
100_100_0.0001_4_stat_1_pop_alpha_0.1.txt,0.104323883294997,,100,100,0.0001,1000000
1000_100_0.001_1_stat_1_pop_alpha_0.1.txt,0.104325020995954,,1000,100,0.001,1000000
1000_1000_0.0_3_stat_1_pop_alpha_0.1.txt,0.104328265494009,,1000,1000,0,1000000
100_100_0.0_7_stat_1_pop_alpha_0.1.txt,0.104328718742826,,100,100,0,1000000
10_1000_0.0001_9_stat_1_pop_alpha_0.1.txt,0.104330312494183,,10,1000,0.0001,1000000
100_100_0.0001_0_stat_1_pop_alpha_0.1.txt,0.104330984484555,,100,100,0.0001,1000000
1000_10_0.001_5_stat_1_pop_alpha_0.1.txt,0.104333700795646,,1000,10,0.001,1000000
1000_10_1e-05_9_stat_1_pop_alpha_0.1.txt,0.104340164520012,,1000,10,1E-05,1000000
10_10_1e-05_1_stat_1_pop_alpha_0.1.txt,0.104340269426562,,10,10,1E-05,1000000
1000_100_0.0001_5_stat_1_pop_alpha_0.1.txt,0.104340815978617,,1000,100,0.0001,1000000
1000_100_1e-05_0_stat_1_pop_alpha_0.1.txt,0.104343115811642,,1000,100,1E-05,1000000
100_1000_1e-05_9_stat_1_pop_alpha_0.1.txt,0.104343253469867,,100,1000,1E-05,1000000
1000_1000_1e-05_6_stat_1_pop_alpha_0.1.txt,0.104345131572323,,1000,1000,1E-05,1000000
100_1000_0.0001_0_stat_1_pop_alpha_0.1.txt,0.104345200693433,,100,1000,0.0001,1000000
10_10_0.0_6_stat_1_pop_alpha_0.1.txt,0.104346598809481,,10,10,0,1000000
100_100_1e-05_6_stat_1_pop_alpha_0.1.txt,0.104347486378719,,100,100,1E-05,1000000
100_10_1e-05_4_stat_1_pop_alpha_0.1.txt,0.104347920391546,,100,10,1E-05,1000000
100_1000_0.001_8_stat_1_pop_alpha_0.1.txt,0.104349041053313,,100,1000,0.001,1000000
10_100_0.0001_8_stat_1_pop_alpha_0.1.txt,0.104350810125827,,10,100,0.0001,1000000
1000_100_0.0001_1_stat_1_pop_alpha_0.1.txt,0.104356092170352,,1000,100,0.0001,1000000
100_100_0.0_0_stat_1_pop_alpha_0.1.txt,0.104356404635334,,100,100,0,1000000
10_1000_1e-05_0_stat_1_pop_alpha_0.1.txt,0.10436293400938,,10,1000,1E-05,1000000
1000_100_0.0_1_stat_1_pop_alpha_0.1.txt,0.104366534093613,,1000,100,0,1000000
10_100_1e-05_6_stat_1_pop_alpha_0.1.txt,0.104369351583299,,10,100,1E-05,1000000
1000_10_0.001_7_stat_1_pop_alpha_0.1.txt,0.104370088671942,,1000,10,0.001,1000000
100_100_0.0001_3_stat_1_pop_alpha_0.1.txt,0.10437057811592,,100,100,0.0001,1000000
1000_1000_1e-05_3_stat_1_pop_alpha_0.1.txt,0.10437342472106,,1000,1000,1E-05,1000000
100_1000_0.001_0_stat_1_pop_alpha_0.1.txt,0.104374112946205,,100,1000,0.001,1000000
1000_10_1e-05_6_stat_1_pop_alpha_0.1.txt,0.104379028596858,,1000,10,1E-05,1000000
1000_1000_0.0001_3_stat_1_pop_alpha_0.1.txt,0.104380202679564,,1000,1000,0.0001,1000000
100_100_1e-05_8_stat_1_pop_alpha_0.1.txt,0.104385968339747,,100,100,1E-05,1000000
10_1000_0.0_2_stat_1_pop_alpha_0.1.txt,0.104387332812792,,10,1000,0,1000000
100_100_0.0001_1_stat_1_pop_alpha_0.1.txt,0.104388031988734,,100,100,0.0001,1000000
1000_10_1e-05_8_stat_1_pop_alpha_0.1.txt,0.104390460524958,,1000,10,1E-05,1000000
10_10_0.0_9_stat_1_pop_alpha_0.1.txt,0.104393476300008,,10,10,0,1000000
1000_1000_0.001_9_stat_1_pop_alpha_0.1.txt,0.104394777217501,,1000,1000,0.001,1000000
10_10_0.001_0_stat_1_pop_alpha_0.1.txt,0.104395209322896,,10,10,0.001,1000000
1000_1000_0.0001_1_stat_1_pop_alpha_0.1.txt,0.104395246571674,,1000,1000,0.0001,1000000
100_1000_0.0001_3_stat_1_pop_alpha_0.1.txt,0.104395255702686,,100,1000,0.0001,1000000
10_1000_1e-05_2_stat_1_pop_alpha_0.1.txt,0.104396450963654,,10,1000,1E-05,1000000
1000_100_0.0_0_stat_1_pop_alpha_0.1.txt,0.10440612743149,,1000,100,0,1000000
100_100_0.001_8_stat_1_pop_alpha_0.1.txt,0.104415090042731,,100,100,0.001,1000000
10_10_0.0001_1_stat_1_pop_alpha_0.1.txt,0.104416206393464,,10,10,0.0001,1000000
100_100_1e-05_0_stat_1_pop_alpha_0.1.txt,0.10443249148298,,100,100,1E-05,1000000
1000_1000_0.001_6_stat_1_pop_alpha_0.1.txt,0.104435811669633,,1000,1000,0.001,1000000
10_10_0.0_0_stat_1_pop_alpha_0.1.txt,0.104436455768832,,10,10,0,1000000
10_1000_0.001_2_stat_1_pop_alpha_0.1.txt,0.104453550853209,,10,1000,0.001,1000000
1000_100_1e-05_1_stat_1_pop_alpha_0.1.txt,0.104463616642949,,1000,100,1E-05,1000000
1000_1000_0.0001_8_stat_1_pop_alpha_0.1.txt,0.104468789525786,,1000,1000,0.0001,1000000
100_1000_0.001_3_stat_1_pop_alpha_0.1.txt,0.104476871014131,,100,1000,0.001,1000000
1000_1000_1e-05_4_stat_1_pop_alpha_0.1.txt,0.104488134544644,,1000,1000,1E-05,1000000
100_10_0.001_9_stat_1_pop_alpha_0.1.txt,0.10449095175554,,100,10,0.001,1000000
10_100_1e-05_0_stat_1_pop_alpha_0.1.txt,0.104497576829363,,10,100,1E-05,1000000
1000_100_1e-05_8_stat_1_pop_alpha_0.1.txt,0.104505219174456,,1000,100,1E-05,1000000
1000_10_0.0_7_stat_1_pop_alpha_0.1.txt,0.10450600295739,,1000,10,0,1000000
1000_100_0.0001_0_stat_1_pop_alpha_0.1.txt,0.104509360578817,,1000,100,0.0001,1000000
1000_10_0.0_8_stat_1_pop_alpha_0.1.txt,0.104543866155773,,1000,10,0,1000000
100_100_0.0_3_stat_1_pop_alpha_0.1.txt,0.104544326751985,,100,100,0,1000000
1000_100_1e-05_6_stat_1_pop_alpha_0.1.txt,0.104549165439071,,1000,100,1E-05,1000000
100_10_1e-05_5_stat_1_pop_alpha_0.1.txt,0.104607510488157,,100,10,1E-05,1000000
10_1000_0.001_9_stat_1_pop_alpha_0.1.txt,0.10463325622646,,10,1000,0.001,1000000
1000_1000_0.0_5_stat_1_pop_alpha_0.17500000000000002.txt,0.154322632255601,,1000,1000,0,1000000
100_10_0.0001_4_stat_1_pop_alpha_0.17500000000000002.txt,0.154355623352478,,100,10,0.0001,1000000
100_10_1e-05_3_stat_1_pop_alpha_0.17500000000000002.txt,0.15436529713577,,100,10,1E-05,1000000
100_1000_0.0_6_stat_1_pop_alpha_0.17500000000000002.txt,0.154385909478644,,100,1000,0,1000000
10_100_1e-05_0_stat_1_pop_alpha_0.17500000000000002.txt,0.154426774048287,,10,100,1E-05,1000000
100_100_0.0_8_stat_1_pop_alpha_0.17500000000000002.txt,0.154435891451094,,100,100,0,1000000
1000_1000_1e-05_5_stat_1_pop_alpha_0.17500000000000002.txt,0.154436251423572,,1000,1000,1E-05,1000000
100_100_0.0_9_stat_1_pop_alpha_0.17500000000000002.txt,0.154443115786434,,100,100,0,1000000
1000_10_1e-05_5_stat_1_pop_alpha_0.17500000000000002.txt,0.154443491722178,,1000,10,1E-05,1000000
1000_100_0.0001_2_stat_1_pop_alpha_0.17500000000000002.txt,0.154445053054465,,1000,100,0.0001,1000000
100_1000_0.0001_3_stat_1_pop_alpha_0.17500000000000002.txt,0.154448547189796,,100,1000,0.0001,1000000
10_10_1e-05_0_stat_1_pop_alpha_0.17500000000000002.txt,0.154456337605356,,10,10,1E-05,1000000
1000_1000_0.0001_7_stat_1_pop_alpha_0.17500000000000002.txt,0.154463052633873,,1000,1000,0.0001,1000000
1000_1000_0.001_2_stat_1_pop_alpha_0.17500000000000002.txt,0.154466740726373,,1000,1000,0.001,1000000
10_1000_1e-05_4_stat_1_pop_alpha_0.17500000000000002.txt,0.154476162205666,,10,1000,1E-05,1000000
1000_100_0.0001_5_stat_1_pop_alpha_0.17500000000000002.txt,0.154491994999213,,1000,100,0.0001,1000000
10_10_0.0_1_stat_1_pop_alpha_0.17500000000000002.txt,0.154507447974528,,10,10,0,1000000
10_100_0.001_7_stat_1_pop_alpha_0.17500000000000002.txt,0.154508125741712,,10,100,0.001,1000000
1000_10_0.0_8_stat_1_pop_alpha_0.17500000000000002.txt,0.154513922517136,,1000,10,0,1000000
100_10_0.0001_8_stat_1_pop_alpha_0.17500000000000002.txt,0.15451462370557,,100,10,0.0001,1000000
1000_1000_1e-05_6_stat_1_pop_alpha_0.17500000000000002.txt,0.154514931991689,,1000,1000,1E-05,1000000
100_100_0.0001_7_stat_1_pop_alpha_0.17500000000000002.txt,0.154518230317722,,100,100,0.0001,1000000
10_10_1e-05_6_stat_1_pop_alpha_0.17500000000000002.txt,0.154522989111815,,10,10,1E-05,1000000
100_100_1e-05_8_stat_1_pop_alpha_0.17500000000000002.txt,0.154523048324556,,100,100,1E-05,1000000
1000_100_0.0001_7_stat_1_pop_alpha_0.17500000000000002.txt,0.154523855026952,,1000,100,0.0001,1000000
10_100_0.001_5_stat_1_pop_alpha_0.17500000000000002.txt,0.154532994317623,,10,100,0.001,1000000
10_1000_0.0_4_stat_1_pop_alpha_0.17500000000000002.txt,0.154537060628623,,10,1000,0,1000000
100_10_0.0_4_stat_1_pop_alpha_0.17500000000000002.txt,0.154537446792742,,100,10,0,1000000
1000_1000_0.0_2_stat_1_pop_alpha_0.17500000000000002.txt,0.154539892460266,,1000,1000,0,1000000
100_100_0.0001_3_stat_1_pop_alpha_0.17500000000000002.txt,0.154539923367852,,100,100,0.0001,1000000
100_10_1e-05_8_stat_1_pop_alpha_0.17500000000000002.txt,0.15454348657206,,100,10,1E-05,1000000
10_100_0.0001_6_stat_1_pop_alpha_0.17500000000000002.txt,0.154545783595475,,10,100,0.0001,1000000
1000_1000_1e-05_3_stat_1_pop_alpha_0.17500000000000002.txt,0.154547993861305,,1000,1000,1E-05,1000000
1000_10_1e-05_4_stat_1_pop_alpha_0.17500000000000002.txt,0.154549432012005,,1000,10,1E-05,1000000
100_10_0.0_3_stat_1_pop_alpha_0.17500000000000002.txt,0.154549669288545,,100,10,0,1000000
1000_100_0.001_2_stat_1_pop_alpha_0.17500000000000002.txt,0.154553943892823,,1000,100,0.001,1000000
1000_10_0.0001_0_stat_1_pop_alpha_0.17500000000000002.txt,0.154555818147816,,1000,10,0.0001,1000000
10_10_0.001_3_stat_1_pop_alpha_0.17500000000000002.txt,0.154557804213203,,10,10,0.001,1000000
1000_10_1e-05_3_stat_1_pop_alpha_0.17500000000000002.txt,0.154559515955428,,1000,10,1E-05,1000000
1000_100_0.001_5_stat_1_pop_alpha_0.17500000000000002.txt,0.154561116574344,,1000,100,0.001,1000000
1000_1000_1e-05_8_stat_1_pop_alpha_0.17500000000000002.txt,0.154569275930857,,1000,1000,1E-05,1000000
1000_10_0.001_4_stat_1_pop_alpha_0.17500000000000002.txt,0.154574085133361,,1000,10,0.001,1000000
1000_10_0.0_0_stat_1_pop_alpha_0.17500000000000002.txt,0.154578061799117,,1000,10,0,1000000
1000_100_0.0001_9_stat_1_pop_alpha_0.17500000000000002.txt,0.154578331979515,,1000,100,0.0001,1000000
1000_100_0.0001_3_stat_1_pop_alpha_0.17500000000000002.txt,0.154579349804959,,1000,100,0.0001,1000000
10_10_0.0001_1_stat_1_pop_alpha_0.17500000000000002.txt,0.154580441811599,,10,10,0.0001,1000000
10_1000_0.0_8_stat_1_pop_alpha_0.17500000000000002.txt,0.154582174753482,,10,1000,0,1000000
10_10_0.0_0_stat_1_pop_alpha_0.17500000000000002.txt,0.154586520998568,,10,10,0,1000000
100_1000_1e-05_9_stat_1_pop_alpha_0.17500000000000002.txt,0.154590171152148,,100,1000,1E-05,1000000
10_10_0.001_1_stat_1_pop_alpha_0.17500000000000002.txt,0.154590620730544,,10,10,0.001,1000000
10_100_0.0_3_stat_1_pop_alpha_0.17500000000000002.txt,0.154591423120337,,10,100,0,1000000
100_100_1e-05_9_stat_1_pop_alpha_0.17500000000000002.txt,0.154592019675497,,100,100,1E-05,1000000
100_1000_1e-05_4_stat_1_pop_alpha_0.17500000000000002.txt,0.154592861597399,,100,1000,1E-05,1000000
100_10_1e-05_0_stat_1_pop_alpha_0.17500000000000002.txt,0.154593450348958,,100,10,1E-05,1000000
10_100_0.0_2_stat_1_pop_alpha_0.17500000000000002.txt,0.154596400630591,,10,100,0,1000000
1000_100_1e-05_8_stat_1_pop_alpha_0.17500000000000002.txt,0.154596972422214,,1000,100,1E-05,1000000
1000_10_0.0001_4_stat_1_pop_alpha_0.17500000000000002.txt,0.154599603877219,,1000,10,0.0001,1000000
100_1000_0.0_7_stat_1_pop_alpha_0.17500000000000002.txt,0.154605895582016,,100,1000,0,1000000
10_1000_0.0001_0_stat_1_pop_alpha_0.17500000000000002.txt,0.154606694069578,,10,1000,0.0001,1000000
10_1000_0.0_5_stat_1_pop_alpha_0.17500000000000002.txt,0.154607143237592,,10,1000,0,1000000
10_100_0.001_3_stat_1_pop_alpha_0.17500000000000002.txt,0.154607665307472,,10,100,0.001,1000000
10_1000_0.0001_2_stat_1_pop_alpha_0.17500000000000002.txt,0.154611040067594,,10,1000,0.0001,1000000
100_100_0.0001_2_stat_1_pop_alpha_0.17500000000000002.txt,0.15461165735074,,100,100,0.0001,1000000
1000_100_0.0_2_stat_1_pop_alpha_0.17500000000000002.txt,0.154613262525716,,1000,100,0,1000000
10_1000_0.001_6_stat_1_pop_alpha_0.17500000000000002.txt,0.154614465882196,,10,1000,0.001,1000000
100_1000_1e-05_8_stat_1_pop_alpha_0.17500000000000002.txt,0.154615768051626,,100,1000,1E-05,1000000
10_100_0.001_8_stat_1_pop_alpha_0.17500000000000002.txt,0.154616483283072,,10,100,0.001,1000000
1000_10_0.0_9_stat_1_pop_alpha_0.17500000000000002.txt,0.154618882710876,,1000,10,0,1000000
1000_1000_0.0001_3_stat_1_pop_alpha_0.17500000000000002.txt,0.154618955757351,,1000,1000,0.0001,1000000
100_1000_1e-05_5_stat_1_pop_alpha_0.17500000000000002.txt,0.154619242501424,,100,1000,1E-05,1000000
100_100_1e-05_3_stat_1_pop_alpha_0.17500000000000002.txt,0.154619948180663,,100,100,1E-05,1000000
100_1000_0.0_4_stat_1_pop_alpha_0.17500000000000002.txt,0.154621956812694,,100,1000,0,1000000
1000_10_0.0_4_stat_1_pop_alpha_0.17500000000000002.txt,0.154622367274047,,1000,10,0,1000000
1000_10_0.001_7_stat_1_pop_alpha_0.17500000000000002.txt,0.154623079134074,,1000,10,0.001,1000000
100_1000_0.0001_1_stat_1_pop_alpha_0.17500000000000002.txt,0.154624260720828,,100,1000,0.0001,1000000
100_10_0.0001_5_stat_1_pop_alpha_0.17500000000000002.txt,0.154625489169219,,100,10,0.0001,1000000
10_100_0.0_9_stat_1_pop_alpha_0.17500000000000002.txt,0.15462664907064,,10,100,0,1000000
100_100_0.001_2_stat_1_pop_alpha_0.17500000000000002.txt,0.154633253991289,,100,100,0.001,1000000
100_100_0.0_0_stat_1_pop_alpha_0.17500000000000002.txt,0.154634033108726,,100,100,0,1000000
10_1000_0.001_1_stat_1_pop_alpha_0.17500000000000002.txt,0.154635094935696,,10,1000,0.001,1000000
100_100_0.0_1_stat_1_pop_alpha_0.17500000000000002.txt,0.154640454427283,,100,100,0,1000000
1000_100_0.0001_6_stat_1_pop_alpha_0.17500000000000002.txt,0.154641578226482,,1000,100,0.0001,1000000
100_100_0.0001_9_stat_1_pop_alpha_0.17500000000000002.txt,0.154649578512761,,100,100,0.0001,1000000
100_1000_0.0_8_stat_1_pop_alpha_0.17500000000000002.txt,0.154650679135213,,100,1000,0,1000000
1000_1000_0.0_3_stat_1_pop_alpha_0.17500000000000002.txt,0.154651660332179,,1000,1000,0,1000000
1000_10_0.001_6_stat_1_pop_alpha_0.17500000000000002.txt,0.154655343110003,,1000,10,0.001,1000000
1000_100_0.0_5_stat_1_pop_alpha_0.17500000000000002.txt,0.154656613653791,,1000,100,0,1000000
100_10_0.001_7_stat_1_pop_alpha_0.17500000000000002.txt,0.154656702987992,,100,10,0.001,1000000
10_100_0.0001_0_stat_1_pop_alpha_0.17500000000000002.txt,0.154656817246982,,10,100,0.0001,1000000
10_1000_0.0001_6_stat_1_pop_alpha_0.17500000000000002.txt,0.154656870645127,,10,1000,0.0001,1000000
100_100_0.001_3_stat_1_pop_alpha_0.17500000000000002.txt,0.154657825236334,,100,100,0.001,1000000
10_10_0.0001_4_stat_1_pop_alpha_0.17500000000000002.txt,0.154658837281732,,10,10,0.0001,1000000
10_1000_0.001_9_stat_1_pop_alpha_0.17500000000000002.txt,0.154658978373628,,10,1000,0.001,1000000
1000_1000_0.0_7_stat_1_pop_alpha_0.17500000000000002.txt,0.154659380702028,,1000,1000,0,1000000
1000_100_1e-05_2_stat_1_pop_alpha_0.17500000000000002.txt,0.154660177746434,,1000,100,1E-05,1000000
10_10_1e-05_7_stat_1_pop_alpha_0.17500000000000002.txt,0.154661148361632,,10,10,1E-05,1000000
100_1000_0.0_0_stat_1_pop_alpha_0.17500000000000002.txt,0.154661912256644,,100,1000,0,1000000
100_1000_0.001_7_stat_1_pop_alpha_0.17500000000000002.txt,0.154662153643102,,100,1000,0.001,1000000
1000_100_0.0_3_stat_1_pop_alpha_0.17500000000000002.txt,0.154662607177419,,1000,100,0,1000000
100_100_1e-05_4_stat_1_pop_alpha_0.17500000000000002.txt,0.154662679586154,,100,100,1E-05,1000000
10_10_1e-05_1_stat_1_pop_alpha_0.17500000000000002.txt,0.15466573591209,,10,10,1E-05,1000000
100_10_0.0001_3_stat_1_pop_alpha_0.17500000000000002.txt,0.154667022285016,,100,10,0.0001,1000000
10_10_1e-05_9_stat_1_pop_alpha_0.17500000000000002.txt,0.15466945325165,,10,10,1E-05,1000000
