fname,true_pairwise_het,true_num_seg,pool_size,read_depth,seq_error,num_sites,est_pi_within
100_1000_1e-05_3_const_1_pop_theta_0.0001.txt,0.00020549861438,10446,100,1000,1E-05,10000000,0.000226070753275539
10_1000_0.0_2_const_1_pop_theta_0.0001.txt,0.000205589947652,5907,10,1000,0,10000000,0.000198891851895613
10_1000_0.0_7_const_1_pop_theta_0.0001.txt,0.000205597423782,5896,10,1000,0,10000000,0.00020002867621633
100_10_0.001_4_const_1_pop_theta_0.0001.txt,0.000205624068926,10355,100,10,0.001,10000000,0.00222811581626533
1000_1000_1e-05_9_const_1_pop_theta_0.0001.txt,0.00020563973245,14886,1000,1000,1E-05,10000000,0.000225696322211914
10_10_0.0001_9_const_1_pop_theta_0.0001.txt,0.000205651003627,6167,10,10,0.0001,10000000,0.000429184107573994
10_100_0.0001_9_const_1_pop_theta_0.0001.txt,0.000205675172042,5746,10,100,0.0001,10000000,0.000423181513363067
10_10_0.0001_8_const_1_pop_theta_0.0001.txt,0.000205681314577,5977,10,10,0.0001,10000000,0.000426663690358042
1000_10_0.0_8_const_1_pop_theta_0.0001.txt,0.00020569342395,15120,1000,10,0,10000000,0.000206495791019016
10_1000_0.0001_2_const_1_pop_theta_0.0001.txt,0.000205733489266,5931,10,1000,0.0001,10000000,0.000426090565412157
10_1000_0.0001_1_const_1_pop_theta_0.0001.txt,0.000205787846682,6054,10,1000,0.0001,10000000,0.000429072993784
100_1000_0.0_1_const_1_pop_theta_0.0001.txt,0.00020581136595,10618,100,1000,0,10000000,0.00020679626376683
10_10_0.001_3_const_1_pop_theta_0.0001.txt,0.000205821726105,5938,10,10,0.001,10000000,0.00242321379599588
10_100_1e-05_2_const_1_pop_theta_0.0001.txt,0.000206070947358,5921,10,100,1E-05,10000000,0.000224893752886826
1000_10_1e-05_2_const_1_pop_theta_0.0001.txt,0.00020619504025,15346,1000,10,1E-05,10000000,0.000228215129019184
1000_100_0.0001_8_const_1_pop_theta_0.0001.txt,0.0002062608239,15080,1000,100,0.0001,10000000,0.000406344877298977
10_100_0.0001_3_const_1_pop_theta_0.0001.txt,0.000206373222821,6054,10,100,0.0001,10000000,0.000437465240758568
1000_1000_0.0001_6_const_1_pop_theta_0.0001.txt,0.00020650588055,15048,1000,1000,0.0001,10000000,0.000406981484554043
10_100_1e-05_5_const_1_pop_theta_0.0001.txt,0.000206740607784,5809,10,100,1E-05,10000000,0.000221750922578031
10_10_1e-05_5_const_1_pop_theta_0.0001.txt,0.000206766567003,6255,10,10,1E-05,10000000,0.000235240293955748
1000_10_0.001_0_const_1_pop_theta_0.0001.txt,0.00020681019715,15166,1000,10,0.001,10000000,0.00222720447576587
1000_10_1e-05_3_const_1_pop_theta_0.0001.txt,0.00020681588,14959,1000,10,1E-05,10000000,0.000230380305375069
10_1000_0.0001_0_const_1_pop_theta_0.0001.txt,0.000206832228213,5710,10,1000,0.0001,10000000,0.000417724316409166
1000_100_1e-05_7_const_1_pop_theta_0.0001.txt,0.0002069328218,15017,1000,100,1E-05,10000000,0.000227646537138365
10_1000_0.0001_9_const_1_pop_theta_0.0001.txt,0.000207104864621,6138,10,1000,0.0001,10000000,0.000430037151485945
10_100_1e-05_1_const_1_pop_theta_0.0001.txt,0.0002071228209,5976,10,100,1E-05,10000000,0.0002290715226275
10_10_0.0001_5_const_1_pop_theta_0.0001.txt,0.000207126571905,6089,10,10,0.0001,10000000,0.000420838795308503
100_1000_1e-05_0_const_1_pop_theta_0.0001.txt,0.000207185694876,10659,100,1000,1E-05,10000000,0.000228649416236357
100_1000_0.0_0_const_1_pop_theta_0.0001.txt,0.000207273087107,10577,100,1000,0,10000000,0.000205695859163501
1000_1000_0.0_1_const_1_pop_theta_0.0001.txt,0.0002072975751,15045,1000,1000,0,10000000,0.000207300271227605
1000_10_0.001_6_const_1_pop_theta_0.0001.txt,0.00020731503325,15353,1000,10,0.001,10000000,0.00221534152230051
1000_1000_0.0001_7_const_1_pop_theta_0.0001.txt,0.0002074651933,15075,1000,1000,0.0001,10000000,0.000408099905816922
1000_100_0.0_3_const_1_pop_theta_0.0001.txt,0.00020753100915,15198,1000,100,0,10000000,0.000208260329663488
1000_100_0.0_4_const_1_pop_theta_0.0001.txt,0.0002076258155,15289,1000,100,0,10000000,0.000208075198760201
1000_100_0.0_0_const_1_pop_theta_0.0001.txt,0.0002076518497,14873,1000,100,0,10000000,0.000207703393959439
1000_100_0.001_5_const_1_pop_theta_0.0001.txt,0.00020772219765,15227,1000,100,0.001,10000000,0.00220428746416751
1000_10_1e-05_0_const_1_pop_theta_0.0001.txt,0.00020785468235,15151,1000,10,1E-05,10000000,0.0002271864498587
100_10_1e-05_8_const_1_pop_theta_0.0001.txt,0.000207997929587,10500,100,10,1E-05,10000000,0.000226363257432603
10_100_0.001_5_const_1_pop_theta_0.0001.txt,0.000208050893638,6132,10,100,0.001,10000000,0.00242779002290354
10_100_0.0_8_const_1_pop_theta_0.0001.txt,0.000208171551024,6128,10,100,0,10000000,0.000211729166775168
100_10_0.0_4_const_1_pop_theta_0.0001.txt,0.000208181283967,10944,100,10,0,10000000,0.000206870082563721
1000_100_0.001_9_const_1_pop_theta_0.0001.txt,0.00020818501745,14971,1000,100,0.001,10000000,0.00220845306494493
1000_10_1e-05_5_const_1_pop_theta_0.0001.txt,0.0002084945432,14847,1000,10,1E-05,10000000,0.000227111403999087
100_1000_0.0_3_const_1_pop_theta_0.0001.txt,0.000208688072066,10829,100,1000,0,10000000,0.000208270143182556
1000_1000_1e-05_0_const_1_pop_theta_0.0001.txt,0.0002087250865,15054,1000,1000,1E-05,10000000,0.000229007090099113
10_10_0.001_2_const_1_pop_theta_0.0001.txt,0.000208758357808,6107,10,10,0.001,10000000,0.00241572578789706
100_1000_0.001_7_const_1_pop_theta_0.0001.txt,0.000208857273554,10529,100,1000,0.001,10000000,0.00222601266225491
10_10_0.0_2_const_1_pop_theta_0.0001.txt,0.000209045986864,6092,10,10,0,10000000,0.000213282688077888
1000_10_0.0001_5_const_1_pop_theta_0.0001.txt,0.0002091444448,15285,1000,10,0.0001,10000000,0.00040862547398157
100_10_0.001_5_const_1_pop_theta_0.0001.txt,0.000209174035372,10242,100,10,0.001,10000000,0.0022248508052438
10_1000_0.0_8_const_1_pop_theta_0.0001.txt,0.000209350766199,5912,10,1000,0,10000000,0.000202407510261208
10_100_1e-05_6_const_1_pop_theta_0.0001.txt,0.000209733827076,5768,10,100,1E-05,10000000,0.000224202688395733
100_100_1e-05_2_const_1_pop_theta_0.0001.txt,0.000210097067769,10731,100,100,1E-05,10000000,0.00023093865191538
100_100_0.0001_4_const_1_pop_theta_0.0001.txt,0.000210519683967,10427,100,100,0.0001,10000000,0.00041296835404893
1000_1000_0.0_5_const_1_pop_theta_0.0001.txt,0.00021114314945,15403,1000,1000,0,10000000,0.000211229352855282
1000_10_0.0001_0_const_1_pop_theta_0.0001.txt,0.00021143638185,15061,1000,10,0.0001,10000000,0.000411422347187968
1000_10_0.0001_8_const_1_pop_theta_0.0001.txt,0.0002117738064,15435,1000,10,0.0001,10000000,0.000415865643731009
10_10_1e-05_7_const_1_pop_theta_0.0001.txt,0.000211856646603,6304,10,10,1E-05,10000000,0.000241645809683097
1000_10_1e-05_4_const_1_pop_theta_0.0001.txt,0.00021220897135,15381,1000,10,1E-05,10000000,0.000234806938449913
100_10_0.001_6_const_1_pop_theta_0.0001.txt,0.000212475230909,10641,100,10,0.001,10000000,0.00222844126246696
10_10_1e-05_8_const_1_pop_theta_0.0001.txt,0.000213260427409,6143,10,10,1E-05,10000000,0.000233102412485869
100_10_0.001_3_const_1_pop_theta_0.0001.txt,0.000213655944959,10680,100,10,0.001,10000000,0.00223121619512355
1000_10_0.001_1_const_1_pop_theta_0.0001.txt,0.0002140725481,15183,1000,10,0.001,10000000,0.00221902423897471
1000_10_0.0001_3_const_1_pop_theta_0.0001.txt,0.0002141492111,15165,1000,10,0.0001,10000000,0.000412549438650516
1000_1000_1e-05_3_const_1_pop_theta_0.0001.txt,0.00021415614965,15242,1000,1000,1E-05,10000000,0.000234238940749467
10_100_0.0001_5_const_1_pop_theta_0.0001.txt,0.000214366538379,6255,10,100,0.0001,10000000,0.000437058239566657
1000_1000_0.0_3_const_1_pop_theta_0.0001.txt,0.00021489606395,15319,1000,1000,0,10000000,0.000215149664272668
100_100_0.0_8_const_1_pop_theta_0.0001.txt,0.00021676506281,11195,100,100,0,10000000,0.000216927790637812
1000_1000_0.001_7_exp_growth_1_pop_theta_0.000325.txt,0.00042681359805,521208,1000,1000,0.001,10000000,0.00242443769579264
100_10_0.001_8_exp_growth_1_pop_theta_0.000325.txt,0.00042698359405,113170,100,10,0.001,10000000,0.00245262826299462
100_1000_0.001_4_exp_growth_1_pop_theta_0.000325.txt,0.000428163966777,113307,100,1000,0.001,10000000,0.00244424349554623
10_10_0.0001_4_exp_growth_1_pop_theta_0.000325.txt,0.000428237578277,18509,10,10,0.0001,10000000,0.000651293698199198
1000_10_0.0_9_exp_growth_1_pop_theta_0.000325.txt,0.00042827264405,522824,1000,10,0,10000000,0.00043327412761198
1000_100_0.001_2_exp_growth_1_pop_theta_0.000325.txt,0.00042833653745,518096,1000,100,0.001,10000000,0.00242716096684951
100_100_0.001_2_exp_growth_1_pop_theta_0.000325.txt,0.000428554701488,113117,100,100,0.001,10000000,0.00244679624492329
1000_1000_0.0001_7_exp_growth_1_pop_theta_0.000325.txt,0.0004285719118,519048,1000,1000,0.0001,10000000,0.000629124505679445
100_1000_0.0_0_exp_growth_1_pop_theta_0.000325.txt,0.000428994465289,114185,100,1000,0,10000000,0.000431447315815556
10_100_0.0_4_exp_growth_1_pop_theta_0.000325.txt,0.000429316087835,18258,10,100,0,10000000,0.000424246638578161
100_1000_1e-05_6_exp_growth_1_pop_theta_0.000325.txt,0.000429457215041,113266,100,1000,1E-05,10000000,0.000449592474480698
1000_1000_0.0001_0_exp_growth_1_pop_theta_0.000325.txt,0.00042955652755,520029,1000,1000,0.0001,10000000,0.000629875395211696
100_10_0.0001_6_exp_growth_1_pop_theta_0.000325.txt,0.000429812201983,113597,100,10,0.0001,10000000,0.000631210247012831
100_100_0.0001_5_exp_growth_1_pop_theta_0.000325.txt,0.000430044034545,113416,100,100,0.0001,10000000,0.000632142602133194
10_10_1e-05_0_exp_growth_1_pop_theta_0.000325.txt,0.000430315760612,18691,10,10,1E-05,10000000,0.000455752825900895
1000_100_0.0001_4_exp_growth_1_pop_theta_0.000325.txt,0.0004308874566,520354,1000,100,0.0001,10000000,0.000630906639462492
10_100_0.0001_6_exp_growth_1_pop_theta_0.000325.txt,0.000431021861582,18622,10,100,0.0001,10000000,0.000653788186294004
100_10_1e-05_3_exp_growth_1_pop_theta_0.000325.txt,0.000431023995207,112504,100,10,1E-05,10000000,0.000446977676058405
1000_1000_0.0_7_exp_growth_1_pop_theta_0.000325.txt,0.00043105488225,519352,1000,1000,0,10000000,0.000431711987986423
1000_10_1e-05_8_exp_growth_1_pop_theta_0.000325.txt,0.00043116033165,515656,1000,10,1E-05,10000000,0.000456635382898226
1000_10_0.0001_1_exp_growth_1_pop_theta_0.000325.txt,0.0004312913595,519303,1000,10,0.0001,10000000,0.000629078103416155
10_10_0.0_7_exp_growth_1_pop_theta_0.000325.txt,0.000431348537398,18478,10,10,0,10000000,0.00043383696786235
1000_10_0.0_4_exp_growth_1_pop_theta_0.000325.txt,0.0004314375351,520915,1000,10,0,10000000,0.000431711294138761
100_100_0.001_8_exp_growth_1_pop_theta_0.000325.txt,0.000431465941653,113659,100,100,0.001,10000000,0.00245277025651204
1000_10_1e-05_7_exp_growth_1_pop_theta_0.000325.txt,0.00043167228165,520630,1000,10,1E-05,10000000,0.000450964366606474
1000_100_1e-05_1_exp_growth_1_pop_theta_0.000325.txt,0.00043168230065,517220,1000,100,1E-05,10000000,0.000452878516550843
10_1000_0.0_8_exp_growth_1_pop_theta_0.000325.txt,0.000431695321635,18254,10,1000,0,10000000,0.000429224374960301
100_1000_1e-05_0_exp_growth_1_pop_theta_0.000325.txt,0.000431838269587,113597,100,1000,1E-05,10000000,0.000451817247246265
100_1000_0.0001_9_exp_growth_1_pop_theta_0.000325.txt,0.000431893422149,113528,100,1000,0.0001,10000000,0.000635489501343852
10_1000_0.0001_4_exp_growth_1_pop_theta_0.000325.txt,0.000431956569944,18354,10,1000,0.0001,10000000,0.000651852962968622
100_1000_0.0_8_exp_growth_1_pop_theta_0.000325.txt,0.000432024935868,113839,100,1000,0,10000000,0.00043194870135012
10_10_0.0_1_exp_growth_1_pop_theta_0.000325.txt,0.000432127111264,18797,10,10,0,10000000,0.000436449195657911
100_100_0.0_5_exp_growth_1_pop_theta_0.000325.txt,0.00043221218843,113245,100,100,0,10000000,0.000431861057377623
10_100_0.001_6_exp_growth_1_pop_theta_0.000325.txt,0.000432335202039,18592,10,100,0.001,10000000,0.00265099282361251
10_10_0.0_6_exp_growth_1_pop_theta_0.000325.txt,0.000432475702578,18907,10,10,0,10000000,0.000439092489237366
1000_100_0.0_1_exp_growth_1_pop_theta_0.000325.txt,0.0004325147127,520755,1000,100,0,10000000,0.00043304206412678
10_1000_0.0_4_exp_growth_1_pop_theta_0.000325.txt,0.000432516117047,18518,10,1000,0,10000000,0.00043476775366656
1000_10_0.0001_8_exp_growth_1_pop_theta_0.000325.txt,0.0004325610338,517819,1000,10,0.0001,10000000,0.000640300780847381
10_100_0.001_8_exp_growth_1_pop_theta_0.000325.txt,0.000432604643858,18620,10,100,0.001,10000000,0.00265158816164033
1000_100_0.0_5_exp_growth_1_pop_theta_0.000325.txt,0.0004326259022,520762,1000,100,0,10000000,0.000433002881094587
10_1000_0.001_7_exp_growth_1_pop_theta_0.000325.txt,0.000432869965886,18415,10,1000,0.001,10000000,0.0026506527008256
10_1000_0.0_0_exp_growth_1_pop_theta_0.000325.txt,0.000432934861092,18335,10,1000,0,10000000,0.000429427154199991
100_100_1e-05_9_exp_growth_1_pop_theta_0.000325.txt,0.000432988634215,114139,100,100,1E-05,10000000,0.000453051927065955
100_10_0.0_9_exp_growth_1_pop_theta_0.000325.txt,0.000433004429421,111908,100,10,0,10000000,0.000433796747723898
10_1000_0.001_8_exp_growth_1_pop_theta_0.000325.txt,0.000433048873052,18356,10,1000,0.001,10000000,0.00265038740685942
10_100_0.001_9_exp_growth_1_pop_theta_0.000325.txt,0.000433069971767,18469,10,100,0.001,10000000,0.00264694851852977
100_10_0.001_9_exp_growth_1_pop_theta_0.000325.txt,0.000433145023802,113574,100,10,0.001,10000000,0.002442347052878
1000_1000_0.0001_2_exp_growth_1_pop_theta_0.000325.txt,0.0004331757171,517494,1000,1000,0.0001,10000000,0.000633919312045064
10_1000_0.0_6_exp_growth_1_pop_theta_0.000325.txt,0.000433209306343,18292,10,1000,0,10000000,0.000427923816286334
10_100_1e-05_2_exp_growth_1_pop_theta_0.000325.txt,0.000433230595236,18536,10,100,1E-05,10000000,0.000455501695705436
1000_1000_1e-05_2_exp_growth_1_pop_theta_0.000325.txt,0.0004332445713,520262,1000,1000,1E-05,10000000,0.000453704667066221
100_10_0.001_2_exp_growth_1_pop_theta_0.000325.txt,0.000433332929587,113470,100,10,0.001,10000000,0.0024466315450347
1000_1000_0.0_0_exp_growth_1_pop_theta_0.000325.txt,0.0004334562443,515685,1000,1000,0,10000000,0.000433695216251439
100_1000_1e-05_1_exp_growth_1_pop_theta_0.000325.txt,0.000433457822975,113585,100,1000,1E-05,10000000,0.000454282304408847
100_100_0.0_1_exp_growth_1_pop_theta_0.000325.txt,0.000433526176364,112736,100,100,0,10000000,0.000431773983279168
100_10_0.0001_2_exp_growth_1_pop_theta_0.000325.txt,0.00043353919438,113218,100,10,0.0001,10000000,0.00063549367909659
1000_100_0.0001_0_exp_growth_1_pop_theta_0.000325.txt,0.0004335579072,519591,1000,100,0.0001,10000000,0.000631275992309336
100_10_0.001_0_exp_growth_1_pop_theta_0.000325.txt,0.000433685781157,113856,100,10,0.001,10000000,0.00244892537127128
10_1000_0.001_1_exp_growth_1_pop_theta_0.000325.txt,0.000433735424958,18695,10,1000,0.001,10000000,0.0026551037163447
100_100_1e-05_1_exp_growth_1_pop_theta_0.000325.txt,0.000433760407769,113603,100,100,1E-05,10000000,0.000455080016604524
100_1000_1e-05_3_exp_growth_1_pop_theta_0.000325.txt,0.000433775353058,114729,100,1000,1E-05,10000000,0.000456382721107122
10_100_1e-05_3_exp_growth_1_pop_theta_0.000325.txt,0.000433813931183,18589,10,100,1E-05,10000000,0.000459741546379209
100_10_1e-05_1_exp_growth_1_pop_theta_0.000325.txt,0.000433850359504,114545,100,10,1E-05,10000000,0.000455120027712323
10_1000_0.001_9_exp_growth_1_pop_theta_0.000325.txt,0.00043392105421,18436,10,1000,0.001,10000000,0.00265190467064388
100_1000_0.0_9_exp_growth_1_pop_theta_0.000325.txt,0.000433931384463,113198,100,1000,0,10000000,0.000435118595787874
1000_1000_0.001_9_exp_growth_1_pop_theta_0.000325.txt,0.0004339423457,519699,1000,1000,0.001,10000000,0.00243440834266131
10_1000_1e-05_4_exp_growth_1_pop_theta_0.000325.txt,0.000433944556416,18482,10,1000,1E-05,10000000,0.000453078353409333
100_100_0.0_8_exp_growth_1_pop_theta_0.000325.txt,0.000434119493388,114123,100,100,0,10000000,0.000435021453766483
1000_10_0.001_7_exp_growth_1_pop_theta_0.000325.txt,0.0004341308557,521595,1000,10,0.001,10000000,0.00244311056394932
100_1000_0.0001_4_exp_growth_1_pop_theta_0.000325.txt,0.000434169923802,113321,100,1000,0.0001,10000000,0.000637774273233303
1000_10_0.0001_5_exp_growth_1_pop_theta_0.000325.txt,0.0004342141996,521046,1000,10,0.0001,10000000,0.000641958634286037
100_100_0.0_9_exp_growth_1_pop_theta_0.000325.txt,0.000434232504959,113315,100,100,0,10000000,0.000433513509278522
1000_100_0.0001_6_exp_growth_1_pop_theta_0.000325.txt,0.00043425841945,516131,1000,100,0.0001,10000000,0.000632857542706033
1000_100_1e-05_0_exp_growth_1_pop_theta_0.000325.txt,0.0004342876193,520833,1000,100,1E-05,10000000,0.00045133666794611
100_100_0.001_0_exp_growth_1_pop_theta_0.000325.txt,0.000434389868926,113678,100,100,0.001,10000000,0.00245338473199426
100_100_0.0_3_exp_growth_1_pop_theta_0.000325.txt,0.000434406047934,113612,100,100,0,10000000,0.000434980997944365
10_100_1e-05_7_exp_growth_1_pop_theta_0.000325.txt,0.000434416490736,18537,10,100,1E-05,10000000,0.000456600843889101
10_100_0.0_2_exp_growth_1_pop_theta_0.000325.txt,0.000434425214391,18538,10,100,0,10000000,0.000434380042275583
10_100_0.001_0_exp_growth_1_pop_theta_0.000325.txt,0.000434441824331,18552,10,100,0.001,10000000,0.00265055644031329
100_1000_0.0001_8_exp_growth_1_pop_theta_0.000325.txt,0.000434477221983,113209,100,1000,0.0001,10000000,0.000635334900735039
1000_100_0.0_3_exp_growth_1_pop_theta_0.000325.txt,0.00043448826325,520026,1000,100,0,10000000,0.000435730014743362
1000_100_0.001_7_exp_growth_1_pop_theta_0.000325.txt,0.0004344942276,518412,1000,100,0.001,10000000,0.00243182027174504
100_1000_0.0001_5_exp_growth_1_pop_theta_0.000325.txt,0.000434535527273,113571,100,1000,0.0001,10000000,0.000637001912252272
1000_100_0.001_3_exp_growth_1_pop_theta_0.000325.txt,0.0004346002075,520789,1000,100,0.001,10000000,0.00243377333645585
10_100_0.0_7_exp_growth_1_pop_theta_0.000325.txt,0.000434612405254,18667,10,100,0,10000000,0.000433814742570656
1000_10_1e-05_6_exp_growth_1_pop_theta_0.000325.txt,0.00043463953445,520647,1000,10,1E-05,10000000,0.000456688890152334
1000_100_1e-05_6_exp_growth_1_pop_theta_0.000325.txt,0.00043466482915,519597,1000,100,1E-05,10000000,0.000454785076272964
100_100_0.001_7_exp_growth_1_pop_theta_0.000325.txt,0.000434679880661,113705,100,100,0.001,10000000,0.00245278681317416
1000_10_1e-05_4_exp_growth_1_pop_theta_0.000325.txt,0.0004347037491,520226,1000,10,1E-05,10000000,0.000452341980454313
10_100_1e-05_6_exp_growth_1_pop_theta_0.000325.txt,0.000434739491422,18564,10,100,1E-05,10000000,0.000454852371530872
100_100_1e-05_0_exp_growth_1_pop_theta_0.000325.txt,0.000434757500165,114296,100,100,1E-05,10000000,0.00045413915398282
1000_10_0.0001_7_exp_growth_1_pop_theta_0.000325.txt,0.0004347615004,520700,1000,10,0.0001,10000000,0.000633781453650206
1000_10_0.0_3_exp_growth_1_pop_theta_0.000325.txt,0.0004347764457,517617,1000,10,0,10000000,0.000432473797542412
1000_1000_0.0001_6_exp_growth_1_pop_theta_0.000325.txt,0.0004348619465,517597,1000,1000,0.0001,10000000,0.000635536701538947
1000_100_1e-05_3_exp_growth_1_pop_theta_0.000325.txt,0.00043488876635,521290,1000,100,1E-05,10000000,0.000454057350144596
10_10_0.001_0_exp_growth_1_pop_theta_0.000325.txt,0.000434940941476,18773,10,10,0.001,10000000,0.00266145231945495
10_10_0.0_3_exp_growth_1_pop_theta_0.000325.txt,0.000434952539555,18615,10,10,0,10000000,0.000438730120384845
100_100_0.001_1_exp_growth_1_pop_theta_0.000325.txt,0.000434975582975,113161,100,100,0.001,10000000,0.00245393652416247
100_10_0.001_1_exp_growth_1_pop_theta_0.000325.txt,0.000434981272727,113994,100,10,0.001,10000000,0.00245950399207789
10_100_0.0001_5_exp_growth_1_pop_theta_0.000325.txt,0.000435092471326,18320,10,100,0.0001,10000000,0.000653751528613949
1000_100_0.001_9_exp_growth_1_pop_theta_0.000325.txt,0.0004353360846,520105,1000,100,0.001,10000000,0.00243123183086043
10_10_0.001_4_exp_growth_1_pop_theta_0.000325.txt,0.000435340403882,18972,10,10,0.001,10000000,0.00265754705867633
10_1000_0.001_4_exp_growth_1_pop_theta_0.000325.txt,0.000435359188707,18748,10,1000,0.001,10000000,0.002657378817939
10_100_0.0001_0_exp_growth_1_pop_theta_0.000325.txt,0.000435359780414,18570,10,100,0.0001,10000000,0.000658260487431713
10_1000_0.0001_1_exp_growth_1_pop_theta_0.000325.txt,0.000435476036663,18395,10,1000,0.0001,10000000,0.000655125378854175
10_100_1e-05_4_exp_growth_1_pop_theta_0.000325.txt,0.000435590515832,18442,10,100,1E-05,10000000,0.000455131893925546
